38,50,34,42,38,36,40,40
36,60,38,38,38,36,38,38
34,60,36,36,38,38,40,40
38,38,38,38,38,40,40,42
34,44,36,36,34,38,40,40
36,80,38,38,36,38,38,38
38,58,36,38,40,40,40,40
36,42,40,36,38,36,40,36
38,40,38,38,38,38,38,40
36,40,34,36,36,36,38,36
34,66,36,36,36,36,38,38
34,40,36,36,36,36,34,40
34,50,36,36,34,38,36,42
36,66,36,36,34,36,38,36
36,46,34,36,36,36,36,40
36,64,36,32,36,36,48,38
36,40,38,38,40,38,42,38
32,68,36,36,36,36,36,36
32,42,36,34,34,36,36,38
34,46,36,34,34,38,40,40
34,36,34,34,36,34,38,38
34,38,34,34,38,36,36,36
36,60,38,38,38,34,42,38
32,38,36,32,36,36,34,36
34,40,36,34,36,34,40,40
38,34,36,36,34,36,36,36
32,38,36,38,36,38,38,38
32,68,34,32,36,36,36,38
38,46,36,34,36,34,36,36
34,44,34,32,38,34,36,36
78,70,40,44,36,56,52,52
32,68,36,34,34,34,36,36
34,36,36,36,36,36,38,38
32,46,36,38,36,38,36,42
38,42,38,38,38,38,38,40
34,58,34,36,38,36,36,40
36,58,36,36,40,36,40,38
34,46,36,38,36,38,38,38
38,62,38,38,36,36,42,38
34,54,36,32,36,36,36,36
38,36,36,36,38,36,36,38
34,62,34,34,40,40,38,40
36,34,34,34,36,38,34,38
34,52,34,38,34,36,36,38
36,48,36,36,34,36,38,38
36,34,36,36,36,34,36,36
34,66,48,36,34,36,36,36
32,52,36,36,36,36,32,36
54,66,36,42,42,36,38,44
50,88,50,46,50,52,50,56
46,68,48,40,44,48,40,54
32,48,34,32,36,36,36,36
34,44,34,34,38,36,36,36
34,72,36,38,36,38,38,38
36,32,34,36,34,34,36,38
34,32,36,38,36,44,46,36
34,40,36,36,38,36,36,38
36,80,36,36,38,36,36,40
36,40,38,38,36,36,40,40
38,44,34,36,36,38,38,38
36,72,38,38,40,46,44,42
36,50,36,34,38,36,38,36
36,86,36,36,36,36,40,36
36,38,36,36,36,38,36,40
34,34,34,36,40,38,38,38
36,34,36,36,40,36,38,40
34,44,36,38,36,36,36,36
34,40,36,38,38,38,38,40
36,60,36,36,36,36,38,40
34,38,38,34,38,38,38,38
36,44,34,36,36,38,38,36
38,66,38,38,38,36,36,42
34,38,34,36,36,36,38,38
36,44,38,36,36,34,38,38
34,34,34,36,34,36,36,36
38,62,38,36,38,36,38,40
38,36,38,34,36,38,38,40
36,42,38,36,36,38,38,38
36,44,36,34,36,36,36,38
38,40,36,38,36,38,38,40
34,62,38,38,36,36,38,36
34,72,36,36,34,38,34,40
38,36,36,36,36,36,38,40
36,36,36,36,38,42,36,42
36,34,34,34,36,36,36,38
34,64,36,36,38,36,36,38
32,42,38,34,36,38,34,36
34,34,36,34,34,34,36,38
34,44,34,38,34,34,36,38
34,38,36,36,34,34,38,38
34,38,36,36,36,34,34,38
30,38,34,36,38,36,32,38
34,44,36,34,34,36,34,38
34,50,36,34,36,36,36,34
34,32,36,36,38,34,36,36
34,38,36,36,36,38,36,38
34,50,36,36,36,36,38,36
34,40,36,36,36,36,38,38
40,42,36,38,38,36,38,38
34,68,34,36,34,36,36,36
34,40,34,36,36,36,36,38
42,66,42,42,48,40,42,40
32,38,36,34,38,38,36,38
34,42,36,36,36,34,38,38
36,38,38,34,38,36,36,38
36,40,38,36,38,38,40,40
34,38,38,34,36,36,38,38
36,68,34,34,36,38,36,38
36,60,36,36,38,34,38,38
38,42,36,36,36,38,36,38
36,58,38,36,36,38,38,38
34,50,34,38,38,38,36,40
36,98,48,52,48,42,40,44
36,62,38,36,36,38,38,38
36,40,36,38,40,36,38,40
44,110,48,42,48,40,42,52
42,92,46,54,56,48,48,50
38,74,44,36,42,46,38,48
34,38,32,34,38,36,36,38
36,38,38,36,38,36,36,36
34,64,34,34,38,38,38,36
36,36,38,40,36,36,36,40
36,40,38,36,38,38,36,40
36,48,34,36,36,38,38,36
34,34,36,38,36,36,36,38
36,66,36,34,38,36,36,40
38,40,38,38,38,38,36,36
36,40,36,36,38,38,36,36
34,50,36,36,36,36,38,38
34,50,34,32,36,36,36,38
34,62,34,32,36,36,38,38
34,44,34,36,36,38,38,38
36,40,38,38,38,36,40,36
36,36,36,38,36,36,38,40
34,62,36,36,36,36,38,36
34,62,40,36,38,36,36,38
34,96,34,34,38,34,34,38
34,42,34,34,38,36,38,40
36,38,38,36,36,38,38,38
38,68,36,36,34,38,36,40
36,66,36,34,38,38,36,40
34,38,34,36,38,40,38,38
34,58,34,38,34,38,36,36
34,50,36,38,36,40,38,38
34,62,36,36,36,40,36,38
36,42,36,36,34,38,36,36
34,42,38,34,36,36,36,36
36,40,34,34,36,36,36,36
34,38,36,34,36,32,38,36
36,34,38,38,38,36,38,38
32,46,34,34,38,38,38,40
38,114,38,36,36,42,38,42
36,38,36,36,38,36,38,38
36,38,36,36,36,38,38,38
36,40,36,36,38,36,38,40
36,62,40,38,38,38,38,40
46,88,40,44,48,52,56,52
40,70,44,40,48,52,52,46
44,68,58,42,38,40,46,52
48,72,42,42,38,52,42,42
66,68,54,52,50,58,42,52
54,60,46,44,36,58,48,40
34,72,36,36,38,38,38,40
34,44,38,36,36,38,38,38
34,64,38,36,38,38,38,42
32,38,34,36,34,36,36,36
34,62,34,34,36,38,34,38
38,64,38,38,40,38,40,40
36,38,36,36,36,36,36,36
36,48,36,36,36,36,38,36
34,76,34,36,34,36,38,38
34,38,34,36,36,36,36,36
34,80,36,34,38,36,36,38
32,38,36,34,38,34,38,38
34,42,34,32,34,36,36,36
36,34,38,36,36,36,36,40
36,38,36,36,36,36,34,36
34,46,34,36,34,38,38,38
32,38,34,32,36,36,36,36
36,60,40,36,38,34,36,38
36,52,34,34,38,38,38,38
32,34,38,38,36,34,36,38
34,68,36,34,38,38,38,38
32,66,36,34,38,34,38,40
34,56,36,34,34,36,36,38
34,44,34,36,34,34,36,36
34,42,34,34,34,36,38,36
40,72,40,38,38,36,38,40
34,38,34,34,36,34,36,38
36,58,38,36,36,38,40,38
34,44,36,34,36,36,36,38
32,34,38,36,34,36,36,36
34,42,36,32,36,38,36,36
34,38,34,34,36,36,36,38
40,38,36,34,40,38,40,40
40,106,42,42,44,42,40,40
48,74,50,46,40,38,56,50
48,90,40,36,44,44,48,48
42,74,50,48,46,56,52,40
34,64,34,34,40,36,36,38
34,50,36,38,34,34,34,40
34,42,38,36,36,38,34,38
34,42,34,34,36,38,36,36
34,40,34,36,36,36,36,38
36,68,36,36,34,36,36,38
36,42,36,36,38,38,36,38
36,64,38,36,38,36,36,38
32,64,40,38,34,32,44,36
36,32,34,36,34,34,38,38
36,38,34,34,36,34,38,38
32,46,34,34,34,34,34,38
32,36,34,34,36,36,34,36
36,40,36,38,36,36,40,38
34,62,36,36,36,36,44,38
34,60,36,38,36,38,72,38
34,36,34,34,38,38,36,40
36,40,36,34,38,38,36,38
34,70,36,36,36,38,38,36
36,58,36,38,34,36,38,38
34,76,36,38,36,36,38,40
34,40,36,38,34,36,36,38
36,38,34,34,36,34,38,36
36,38,36,36,36,36,36,36
32,86,34,34,36,36,36,36
34,86,40,42,38,40,40,38
34,34,36,36,36,38,36,36
38,56,34,34,34,36,34,38
34,58,36,34,36,36,36,36
32,62,34,32,36,34,36,36
34,38,36,36,36,36,36,38
34,38,36,36,36,38,36,38
36,40,34,34,36,36,38,40
32,48,34,34,36,36,34,36
32,42,36,34,36,34,36,36
34,36,36,34,36,36,36,36
34,50,36,36,36,38,34,38
34,50,52,42,36,40,46,44
34,32,36,34,36,36,36,34
34,64,36,38,40,40,36,38
36,42,34,36,36,34,36,36
36,70,34,38,36,36,38,38
34,46,38,38,40,34,40,38
34,38,34,36,36,36,36,36
34,50,34,34,36,34,36,36
34,38,36,32,36,36,36,38
34,38,36,38,36,38,38,38
32,66,34,36,34,34,38,36
36,64,36,38,38,38,38,40
36,48,34,36,38,36,38,40
36,38,38,38,38,38,38,38
36,62,34,38,36,38,36,38
36,40,36,38,38,36,36,42
32,38,38,38,36,36,40,38
34,64,36,36,38,38,40,38
32,34,34,34,36,36,36,38
36,62,34,32,36,34,36,38
34,38,34,36,34,36,36,38
34,40,34,36,38,38,36,38
34,44,34,34,36,34,36,36
36,62,36,36,36,36,38,40
32,52,32,36,34,36,36,38
40,46,36,38,38,38,38,40
36,38,36,34,36,36,38,38
36,76,40,46,40,44,38,40
36,46,36,38,36,36,36,40
34,40,36,36,34,38,38,38
36,62,36,36,38,36,36,36
36,46,38,36,36,38,42,42
36,50,36,38,36,38,38,34
36,46,36,36,38,36,36,38
34,38,36,36,38,38,38,36
34,68,34,36,36,38,36,40
36,50,38,38,38,36,38,40
34,68,34,34,34,34,36,38
34,42,36,34,36,36,38,36
36,92,36,38,38,36,38,40
32,62,34,36,34,34,36,38
32,32,34,34,36,36,36,36
34,62,36,36,38,36,38,36
36,40,36,36,34,34,34,38
34,42,36,34,36,36,36,36
34,44,36,34,34,36,36,36
34,44,34,34,38,32,36,36
38,46,36,36,38,36,38,38
36,60,32,36,38,36,36,38
36,36,34,32,36,36,38,38
34,46,36,34,34,34,38,38
34,44,34,38,36,36,36,36
34,36,36,36,36,36,40,38
40,36,40,38,38,36,40,40
34,34,34,32,34,34,36,36
34,34,34,36,36,36,36,36
34,214,50,38,34,34,36,36
38,60,34,36,34,36,36,36
32,36,36,34,36,36,36,36
34,36,38,36,40,40,38,40
44,68,38,40,52,56,56,62
72,86,48,48,52,48,50,50
34,44,38,34,38,40,38,40
34,58,36,34,34,36,36,38
36,38,36,36,38,36,36,38
36,56,38,36,36,36,38,42
34,42,36,36,38,40,38,40
36,36,36,36,36,40,40,38
32,38,36,34,38,36,38,38
32,60,34,38,38,36,38,40
36,44,38,36,38,36,38,40
34,38,36,38,34,38,36,36
34,44,34,36,36,36,38,38
36,56,36,38,36,36,34,38
36,40,36,38,36,34,36,36
36,40,36,34,34,38,38,38
34,38,36,34,36,36,36,38
36,36,34,34,36,36,38,38
32,38,34,32,36,36,36,36
32,42,34,36,38,36,36,38
34,70,44,42,42,40,38,40
34,44,36,36,36,40,34,38
34,36,36,36,36,36,36,40
34,72,36,34,36,40,36,38
34,48,38,36,40,40,38,38
36,46,36,36,40,36,40,34
36,40,38,36,38,38,38,38
36,72,40,38,40,40,40,42
34,60,36,40,38,36,38,36
34,38,34,36,38,36,34,38
38,66,36,38,38,36,38,38
34,40,38,36,38,36,38,38
44,82,36,42,38,38,38,46
34,62,36,34,34,36,38,36
30,44,34,34,36,38,36,36
38,74,36,34,38,38,38,38
32,48,38,34,36,36,36,36
38,36,34,36,36,34,36,40
32,62,36,36,36,36,34,36
36,34,36,32,36,36,36,36
36,76,34,36,36,38,40,40
54,100,68,60,38,40,52,40
32,44,36,34,36,36,36,36
38,38,34,34,36,32,36,38
36,66,34,34,36,36,38,36
34,56,36,34,36,38,36,36
34,38,34,32,38,36,36,36
34,32,36,34,36,36,38,36
34,36,34,34,34,36,36,36
34,38,36,36,36,38,36,38
36,38,34,34,36,34,38,36
34,66,36,36,34,38,36,38
36,44,38,38,34,36,36,36
36,44,36,38,36,34,34,38
34,36,36,36,38,34,38,38
32,60,34,36,36,36,36,68
32,80,34,32,34,36,38,34
34,54,36,34,36,38,36,34
32,64,34,32,34,38,34,36
36,60,36,36,38,36,38,38
36,34,34,32,36,38,34,36
36,48,36,38,40,38,38,38
36,36,36,36,36,38,38,38
34,54,34,34,36,34,36,36
40,62,34,40,36,38,38,42
32,72,36,36,36,38,34,42
42,44,36,38,38,36,38,36
32,50,36,36,38,36,36,38
34,66,34,34,36,38,36,36
34,92,36,36,36,38,38,36
36,72,38,32,34,36,36,38
34,38,34,34,36,38,38,38
34,40,36,34,38,36,38,38
34,40,38,36,36,42,40,40
34,38,36,40,36,40,36,40
62,132,36,56,84,48,74,58
34,40,38,36,38,38,47046,40
34,64,34,36,38,36,38,38
34,40,36,38,38,38,36,40
36,40,34,36,38,34,36,38
34,58,38,36,38,36,38,36
36,42,36,36,38,36,36,38
36,56,38,38,36,38,42,40
34,40,34,34,36,38,36,36
34,40,38,36,38,38,36,38
34,38,38,34,38,40,36,40
36,66,36,36,36,38,38,40
36,66,36,36,44,36,40,38
36,64,36,34,34,34,38,40
36,34,36,36,36,34,36,38
32,36,34,36,38,36,36,40
32,34,34,38,36,36,36,34
36,88,34,36,38,40,38,40
34,40,34,34,36,36,38,38
36,38,36,34,36,38,36,42
32,58,36,34,36,34,36,38
36,38,36,36,36,42,38,42
34,38,36,36,36,36,38,38
34,66,38,36,38,38,36,36
30,50,34,34,36,34,34,38
32,42,38,34,34,38,38,38
36,46,36,40,34,36,38,40
36,38,34,36,38,40,36,38
40,60,34,38,38,40,36,36
34,34,36,34,40,36,36,38
36,68,38,32,36,36,36,40
34,40,34,36,36,34,38,38
40,50,36,42,40,42,78,42
36,56,36,34,34,36,38,36
36,60,36,36,38,38,40,38
34,34,38,38,38,34,38,40
38,42,36,34,38,36,38,40
34,44,36,34,38,36,36,36
34,64,34,36,34,38,34,38
34,42,34,34,36,36,36,34
34,56,36,36,36,34,38,38
34,34,36,34,38,38,40,38
42,68,38,38,38,42,42,42
34,34,34,32,38,36,36,36
34,62,34,32,38,38,38,36
48,80,34,34,36,36,47250,38
32,38,34,38,34,34,36,40
32,36,34,32,36,38,38,36
34,58,36,34,36,34,34,38
38,42,36,36,36,36,36,38
38,70,38,38,36,40,68,42
34,60,34,34,36,36,38,38
38,68,38,38,36,40,44,50
40,74,42,34,44,52,42,40
40,50,38,44,44,48,46,36
42,90,36,36,36,40,38,38
34,74,38,34,34,38,36,36
34,38,36,38,36,38,38,42
34,38,38,38,40,36,38,38
34,38,36,38,38,38,36,38
36,72,36,38,38,38,38,40
34,44,34,36,36,36,36,38
36,34,36,34,34,38,38,36
34,68,38,34,36,36,38,36
34,84,36,40,38,38,36,40
34,64,34,34,36,36,38,36
32,48,34,36,38,36,36,36
38,62,40,36,38,36,38,38
36,38,32,32,36,36,36,36
36,56,34,198,36,36,36,36
36,62,36,38,36,38,38,38
32,64,34,34,34,36,36,38
36,34,36,36,38,38,36,38
34,64,38,36,38,40,36,38
44,80,36,34,36,42,38,40
44,70,48,44,54,40,42,42
48,72,36,42,38,42,36,50
44,94,36,40,50,42,44,52
34,44,36,36,36,36,38,40
34,40,34,36,36,36,38,36
34,32,34,34,36,36,36,38
36,34,38,38,36,34,36,38
76,62,36,34,34,70,36,70
34,44,36,38,38,36,36,40
34,48,36,36,38,34,36,38
36,38,34,34,40,36,36,36
34,38,34,34,34,36,36,38
34,38,38,36,34,36,40,36
38,74,36,50,54,52,44,42
32,38,38,38,34,32,36,36
34,58,36,36,36,34,36,36
36,44,34,36,36,38,38,34
32,36,34,36,38,36,38,40
34,34,36,36,36,38,38,40
36,44,36,34,38,38,38,38
34,38,36,36,36,38,36,38
38,72,38,40,42,42,42,52
50,60,42,38,38,38,42,38
36,66,46,42,52,38,46,54
38,48,36,38,36,40,38,38
34,48,34,34,34,36,36,36
34,42,34,36,36,36,38,36
34,42,34,34,34,36,34,36
34,44,36,32,38,38,36,36
34,34,34,36,34,34,38,38
32,58,36,38,36,36,36,40
34,34,34,36,34,34,38,38
36,38,36,38,36,36,38,40
36,116,34,40,40,42,42,50
34,36,34,34,36,38,36,36
32,60,34,34,36,36,36,36
32,34,36,36,36,36,36,38
32,88,36,34,36,36,34,38
32,84,34,32,36,36,36,38
34,38,36,36,36,34,36,38
34,44,36,34,36,36,36,36
36,48,34,34,36,34,36,36
34,48,34,36,34,38,34,38
32,44,36,34,36,38,38,36
34,56,36,36,38,36,36,40
42,64,38,34,40,38,38,40
36,82,36,34,36,36,36,36
32,44,34,32,36,36,36,40
34,66,36,34,34,36,38,40
34,42,34,36,36,36,36,36
34,38,36,38,36,38,36,38
34,56,34,36,34,36,36,38
36,46,34,34,36,36,36,38
36,52,36,34,38,38,44,40
34,38,36,36,38,36,38,40
36,72,40,52,38,36,38,114
36,68,34,34,34,36,36,36
36,40,36,38,38,36,40,40
36,66,36,38,38,36,36,38
34,46,40,34,38,36,38,38
34,42,36,36,38,38,36,40
34,72,46,36,42,40,38,40
38,40,36,36,38,38,38,42
34,40,38,36,36,40,36,40
34,44,34,36,36,38,38,38
34,32,36,34,36,38,38,38
38,60,40,42,46,44,40,46
38,44,34,38,40,38,40,40
38,42,34,36,38,38,36,38
34,46,38,36,36,40,38,40
36,38,36,42,38,38,40,40
38,36,38,36,40,36,40,40
34,50,36,34,36,36,38,38
36,72,38,38,36,40,38,38
36,46,38,38,38,36,36,40
34,56,38,36,36,38,36,38
36,50,36,38,38,38,36,38
34,64,34,38,38,38,38,38
34,42,38,36,36,34,38,38
42,68,36,36,38,38,38,38
36,42,36,34,36,38,38,36
38,36,36,36,38,38,40,40
34,64,34,36,36,36,36,34
36,58,36,36,36,36,36,40
36,42,36,40,40,38,38,40
36,44,38,34,36,38,36,38
32,44,38,36,34,36,36,38
34,66,36,34,38,38,40,38
36,56,36,68,36,36,40,38
36,42,36,38,38,36,38,40
34,62,34,34,36,36,38,38
34,38,36,36,36,38,38,38
34,42,36,36,36,38,40,38
34,50,36,34,36,38,38,40
34,60,38,36,36,38,40,38
36,60,36,36,36,36,42,38
36,52,38,38,38,36,40,38
34,56,34,36,38,36,36,38
36,60,34,38,36,38,36,38
34,48,36,36,38,40,40,38
36,76,38,40,38,80,42,42
36,42,32,32,36,38,38,36
32,60,34,38,36,36,34,38
36,76,36,36,36,34,38,38
34,46,36,32,36,34,36,36
36,68,38,38,38,38,36,42
34,54,36,40,40,36,36,38
36,34,36,38,36,38,36,42
36,40,34,34,36,38,38,38
36,40,36,36,38,36,38,38
34,86,36,34,36,36,36,36
36,58,36,36,34,36,38,38
32,58,36,34,36,36,36,36
36,68,32,34,38,38,34,38
34,38,36,38,38,40,40,40
34,72,36,38,40,36,36,40
34,64,34,36,34,36,36,34
34,70,36,34,42,38,42,40
34,38,36,36,38,38,36,40
32,34,34,34,36,36,38,36
36,44,34,36,36,38,38,40
36,64,36,34,36,38,38,36
36,68,38,36,36,38,36,38
34,38,36,34,36,38,40,36
36,38,36,38,36,36,38,38
34,48,36,36,38,36,36,38
32,86,36,36,38,38,38,34
34,40,36,36,38,38,36,40
38,60,36,38,34,36,36,36
34,66,36,34,36,36,36,36
36,36,36,38,36,38,36,42
34,92,34,36,36,40,40,38
34,40,36,38,36,34,36,38
36,60,38,36,38,36,38,38
36,36,36,38,38,36,36,40
50,68,46,44,46,52,50,50
36,58,34,34,36,36,38,38
36,58,36,36,38,36,36,38
34,70,36,38,36,32,38,38
32,68,42,38,36,42,46,38
32,72,38,36,40,40,40,40
34,46,32,34,36,36,34,38
34,40,34,36,36,34,36,36
34,34,36,34,36,36,36,38
36,36,36,34,38,38,36,38
30,38,36,34,36,36,34,36
30,66,36,36,38,34,38,40
36,58,36,38,40,34,38,36
34,52,36,34,36,38,40,38
34,62,34,34,36,34,36,34
32,38,34,34,34,36,36,38
32,46,34,36,36,36,38,38
36,64,36,34,34,38,38,38
36,38,38,38,38,38,40,40
34,40,34,34,34,36,34,36
34,38,36,34,34,38,38,36
34,40,34,36,36,34,38,38
34,42,36,38,36,32,38,40
32,34,36,36,34,36,36,36
32,66,34,30,36,36,38,38
34,38,34,32,36,38,38,38
34,58,36,34,36,36,36,36
64,86,38,36,36,42,38,40
40,74,52,38,46,44,46,46
44,80,38,46,40,36,48,40
38,72,42,36,44,44,46,42
34,38,38,36,36,36,36,38
34,64,36,34,36,36,38,38
32,40,36,34,34,34,40,36
34,38,36,36,36,40,40,40
40,70,38,42,40,40,40,42
34,36,34,38,34,36,38,40
38,40,38,36,38,36,38,40
34,64,38,36,40,38,40,40
36,40,38,38,36,36,38,36
38,48,36,34,36,36,42,38
34,60,34,38,38,36,38,40
34,44,36,36,34,34,36,38
36,44,34,36,36,36,36,38
34,32,34,32,34,36,36,38
40,66,38,36,40,36,38,38
32,54,34,38,34,34,36,38
34,36,34,34,36,36,36,38
34,36,36,34,38,36,36,38
34,72,38,36,38,40,38,40
32,68,36,36,38,36,38,40
34,64,36,34,34,36,34,38
34,44,36,38,36,34,36,38
36,46,38,40,38,38,38,40
34,40,36,38,38,38,38,38
34,34,36,36,38,38,36,38
34,44,34,36,36,36,38,38
34,46,36,36,36,36,38,36
36,72,40,44,38,44,40,42
36,92,36,36,38,38,34,38
32,58,36,36,36,36,36,36
34,34,34,34,36,34,40,38
34,68,36,38,38,36,38,40
34,44,34,36,38,36,40,38
36,72,36,42,42,86,106,40
36,36,36,36,36,34,36,38
36,48,38,36,34,36,36,36
34,38,34,38,34,38,36,40
34,64,36,36,38,34,38,38
42,64,36,36,34,38,34,36
36,36,34,34,36,36,38,36
34,50,36,36,38,36,36,38
36,36,38,36,38,38,38,40
32,38,36,36,36,34,38,36
34,36,34,36,38,36,38,38
36,42,36,38,34,36,40,40
34,34,36,36,36,34,38,38
32,40,34,34,38,38,36,38
38,36,36,36,34,36,36,36
32,32,34,32,34,36,34,36
36,42,36,38,40,40,38,42
36,66,36,36,36,36,38,38
34,42,36,38,36,36,36,38
34,42,32,36,34,38,36,36
36,58,36,38,36,34,36,40
34,72,32,36,38,36,36,38
34,36,36,36,34,34,36,38
34,46,36,32,38,32,36,38
38,38,38,36,36,34,38,36
32,38,34,36,36,36,38,38
42,74,44,38,36,46,44,44
34,86,34,34,36,36,38,38
36,44,36,36,38,36,38,36
34,46,40,36,34,42,48,40
36,44,34,34,36,36,34,36
34,86,34,32,34,38,36,38
34,38,36,36,36,38,38,36
36,38,36,36,36,34,34,38
34,50,32,34,36,36,36,36
36,70,42,34,40,40,42,38
36,38,38,34,34,36,34,38
36,38,36,38,38,38,38,40
34,46,36,34,36,36,36,36
34,34,36,36,36,36,36,36
34,32,36,34,34,38,36,36
34,42,36,38,36,34,34,38
36,36,34,34,38,36,36,36
32,50,36,34,34,36,34,38
34,54,34,34,34,36,38,38
34,64,34,34,38,36,34,38
32,56,34,34,36,34,34,36
36,56,36,38,36,34,38,38
36,48,36,44,38,42,36,42
40,64,38,34,40,38,38,38
36,38,38,34,36,36,36,38
34,64,34,36,36,36,34,36
36,36,36,36,36,36,34,36
32,42,34,34,36,36,38,34
34,64,34,34,38,36,36,38
36,42,36,34,34,36,38,36
34,36,36,30,34,36,36,40
34,40,36,34,38,34,36,36
34,54,34,34,36,36,34,38
36,64,36,34,36,36,36,38
32,76,36,36,36,40,36,40
36,54,34,36,36,36,36,38
34,60,36,34,36,38,36,36
36,66,36,36,38,38,38,36
36,44,36,34,36,36,38,36
36,44,36,34,38,40,38,38
36,66,38,36,38,38,38,40
32,36,36,36,38,34,38,38
34,40,34,36,36,36,36,38
34,46,36,34,36,38,38,40
36,68,34,36,34,38,38,40
36,38,38,36,38,36,38,40
38,44,36,38,38,38,38,38
36,40,36,36,36,36,38,40
36,42,38,38,40,36,36,38
36,44,34,38,38,38,40,40
36,34,36,36,36,38,36,36
36,44,36,38,36,36,38,40
34,56,34,34,36,36,36,40
34,56,36,36,34,38,36,38
38,62,34,34,36,36,36,38
34,34,34,36,36,36,34,36
32,60,36,34,36,38,36,38
34,62,36,36,38,38,34,40
34,56,36,36,36,34,38,36
34,34,36,36,34,34,36,36
34,38,34,36,36,38,36,34
32,40,34,32,36,36,36,36
32,36,34,36,36,34,38,38
34,48,36,34,36,40,36,38
36,40,36,36,34,34,38,40
34,42,36,34,36,36,36,36
34,36,34,34,36,36,38,36
36,68,34,36,36,36,36,38
36,44,34,34,36,38,38,38
38,38,42,42,38,38,38,38
38,66,36,38,36,34,40,40
36,40,36,36,40,36,38,38
32,38,34,36,36,36,32,38
42,68,50,42,38,80,52,52
58,70,48,44,50,54,56,44
36,68,54,42,50,36,46,58
46,70,54,36,48,50,40,58
52,38,44,42,50,42,48,54
56,78,42,40,44,58,50,40
36,52,38,38,38,36,38,40
38,58,36,36,38,36,40,38
38,40,38,34,36,38,38,40
36,44,34,34,36,38,36,38
34,64,34,38,36,36,38,38
36,44,38,34,38,38,38,40
32,36,34,34,36,36,34,36
36,64,36,36,38,36,38,38
34,60,34,32,34,34,36,38
34,46,34,34,34,36,36,36
36,38,36,36,34,34,36,36
34,38,34,34,36,38,38,36
36,60,32,36,36,36,36,38
46,62,36,34,34,34,34,46
34,38,34,34,36,34,34,36
36,36,34,36,36,36,38,36
34,42,34,34,38,36,36,36
36,60,34,34,36,36,36,36
34,62,34,36,36,36,36,34
32,56,32,34,36,34,34,38
34,34,36,36,34,34,36,36
32,40,32,34,36,38,38,34
38,70,36,38,36,38,38,40
36,42,36,36,36,34,36,38
34,42,36,34,36,34,38,38
36,86,38,42,38,46,46,48
64,72,46,40,52,58,52,42
76,88,42,40,38,48,50,46
42,62,44,34,44,46,36,42
38,44,38,44,50,38,46,54
34,76,40,36,34,40,36,40
38,42,36,40,44,38,42,46
40,52,40,38,42,36,38,36
34,88,38,34,34,40,38,36
36,60,40,34,34,40,38,34
34,62,36,42,36,42,38,36
34,176,36,34,40,36,42,40
40,50,36,36,38,38,40,40
42,74,44,40,38,38,36,40
32,60,38,34,36,34,42,44
42,72,38,40,34,44,38,42
36,58,36,36,36,34,46,44
34,72,40,34,40,36,40,38
52,48,48,34,40,36,50,40
44,66,42,38,38,38,38,42
38,68,50,50,34,44,36,44
50,70,34,34,38,42,48,50
40,96,44,42,36,36,42,40
44,74,42,44,44,44,46,38
44,74,42,38,42,48,44,50
36,42,34,36,40,36,36,38
34,64,34,36,38,38,40,40
34,60,36,34,36,36,38,40
36,44,34,38,38,34,40,38
36,62,34,36,40,36,38,40
34,64,38,38,36,36,40,108
34,36,38,38,36,36,40,38
34,42,36,34,36,34,38,36
36,48,38,40,46,34,38,42
36,50,38,40,40,38,38,38
36,58,34,38,38,34,34,38
36,40,36,38,36,36,38,38
36,40,36,38,36,38,38,40
36,42,36,38,36,36,40,38
38,32,36,38,36,40,38,36
36,38,36,36,38,40,36,38
34,40,34,34,36,38,38,38
36,42,36,38,38,40,38,38
34,42,40,36,36,36,38,42
34,68,36,36,36,36,36,38
34,62,38,34,38,36,38,38
36,66,38,38,40,36,38,38
46,46,36,36,40,40,38,38
38,40,38,38,38,40,38,40
36,66,36,36,36,36,36,36
34,42,36,34,40,40,38,38
36,44,36,36,36,38,38,36
36,66,36,34,38,38,38,38
36,48,36,36,36,38,36,36
36,38,36,38,38,34,36,42
36,68,36,38,38,38,38,42
36,54,34,34,40,38,38,38
36,34,36,34,38,36,40,38
36,40,38,38,36,36,38,38
36,62,34,36,36,34,36,38
32,38,34,34,36,38,34,38
32,38,38,36,34,34,36,38
32,38,36,34,36,34,38,38
36,48,38,36,36,36,40,38
34,38,36,36,34,36,36,38
34,36,36,38,34,36,40,40
34,40,34,38,36,38,36,38
36,38,36,36,36,38,36,36
38,42,36,36,38,36,40,40
32,40,34,36,40,38,36,38
36,60,36,38,40,36,40,40
38,62,36,34,38,34,36,38
38,34,36,36,38,36,38,40
36,44,36,34,36,34,40,38
34,46,36,36,36,36,36,38
36,36,38,38,36,36,34,40
38,40,38,38,38,36,36,38
38,70,36,34,34,36,34,38
36,68,36,34,38,38,36,40
36,50,36,38,36,36,38,40
34,42,38,34,38,36,40,38
34,44,38,38,36,36,36,38
32,58,34,34,36,36,36,38
38,64,38,34,36,36,34,40
34,36,36,36,38,40,40,38
34,38,36,36,38,38,40,38
36,62,38,38,36,34,38,40
36,40,38,36,38,34,38,38
36,46,38,34,36,36,36,38
36,80,36,36,36,36,38,38
36,38,36,38,38,38,40,38
36,62,36,38,40,38,38,44
36,62,34,34,36,36,38,38
34,62,34,34,36,36,38,38
34,34,34,36,38,40,38,38
34,34,36,34,36,36,38,38
32,36,34,34,36,34,36,38
32,36,32,34,36,36,36,38
36,36,38,36,38,38,38,38
