,36,36,38,40,40,40,38,38
,36,36,36,38,40,40,40,38
,34,36,38,38,40,38,38,40
,38,36,36,38,36,34,40,40
,36,34,36,38,38,38,38,38
,34,34,38,38,40,36,38,40
,36,34,34,38,38,42,38,40
,36,36,40,38,38,36,38,40
,34,36,36,36,42,38,34,40
,34,34,40,42,38,38,40,36
,36,36,40,38,38,38,40,42
,36,36,36,34,40,36,40,38
,36,36,38,36,36,38,40,40
,38,34,38,36,38,42,42,42
,36,36,36,36,38,40,38,38
,36,34,36,36,38,38,40,40
,36,34,36,38,40,38,38,38
,34,36,40,40,38,38,42,42
,36,34,40,38,38,40,40,38
,36,40,36,36,38,38,40,40
,38,34,36,36,36,36,40,40
,36,34,40,38,38,38,40,40
,36,36,38,36,36,38,40,38
,36,34,36,36,36,38,42,40
,38,36,36,34,36,36,38,38
,36,34,34,38,36,40,38,38
,36,38,36,36,36,36,38,38
,32,34,36,38,36,36,40,36
,38,38,38,36,36,38,40,42
,36,36,38,38,42,38,40,42
,36,36,34,36,38,38,38,38
,38,36,36,38,38,36,40,40
,36,38,38,38,36,36,40,42
,34,36,38,34,38,38,38,40
,34,36,38,36,38,42,38,40
,38,36,36,40,40,36,40,42
,32,34,36,40,36,38,38,42
,36,36,38,42,40,40,40,42
,34,36,36,40,38,38,40,42
,36,34,36,36,36,40,38,40
,36,34,38,34,40,36,38,38
,38,32,36,36,34,38,38,40
,36,34,38,40,40,40,38,40
,36,38,38,38,40,38,34,40
,36,36,36,36,38,40,38,40
,38,40,38,40,38,50,48,46
,36,34,38,36,38,36,42,38
,34,34,36,38,42,36,36,38
,36,36,38,38,38,38,38,40
,36,34,38,36,38,40,36,38
,36,36,38,36,38,38,38,40
,36,38,38,38,36,38,38,38
,38,36,38,36,38,42,40,44
,36,36,36,34,38,38,40,38
,36,36,38,36,38,38,38,38
,40,34,38,36,38,40,38,42
,36,34,36,36,36,40,38,40
,36,34,40,38,38,38,38,38
,36,38,40,36,40,38,38,40
,36,36,38,38,40,38,38,40
,34,36,36,38,38,40,40,38
,42,40,42,44,44,42,50,50
,38,34,36,38,38,36,38,40
,36,36,36,38,38,38,36,40
,36,36,40,38,36,36,40,40
,36,38,36,38,38,40,40,40
,38,38,38,40,40,40,40,42
,36,38,36,36,40,42,42,40
,36,36,36,36,38,36,38,42
,36,38,38,40,38,36,38,40
,36,36,36,34,38,36,40,40
,34,34,36,38,38,38,36,42
,38,36,38,38,38,38,38,38
,38,36,38,40,38,38,40,40
,38,36,38,36,36,38,38,38
,36,36,36,38,38,40,38,38
,40,34,36,36,38,38,36,40
,36,36,38,36,40,38,36,40
,40,36,38,40,36,38,44,40
,38,36,36,38,38,40,40,42
,34,36,40,42,38,38,38,42
,36,36,38,36,40,38,40,42
,34,58,36,40,38,38,40,40
,36,36,36,36,40,42,36,40
,38,34,38,38,40,38,38,40
,36,36,38,40,38,38,38,40
,34,36,38,40,36,36,38,40
,34,36,36,34,38,36,40,38
,40,34,36,36,42,36,42,40
,36,36,36,36,38,38,38,40
,36,38,38,36,38,38,38,42
,34,38,38,36,36,36,36,40
,36,38,36,36,36,36,40,40
,36,38,38,34,40,38,38,38
,36,36,40,38,40,40,38,44
,48,36,38,38,40,44,44,46
,36,36,38,38,38,38,40,40
,36,36,38,38,38,38,42,42
,36,38,36,40,38,36,40,38
,36,36,40,38,38,40,38,42
,34,36,38,36,40,38,38,38
,36,38,36,36,36,40,40,38
,38,34,38,34,40,38,38,42
,36,38,36,38,38,38,42,38
,36,36,38,38,38,40,40,48
,38,34,38,40,38,38,40,40
,38,34,36,36,38,38,68,40
,36,36,38,38,38,36,38,40
,36,36,38,36,40,38,40,40
,34,36,40,36,40,36,36,40
,38,34,36,38,36,38,40,40
,38,36,36,36,40,36,38,38
,36,36,36,40,38,36,42,40
,34,34,38,36,38,38,36,38
,34,38,38,36,36,36,38,38
,38,38,38,38,40,44,36,40
,36,34,38,40,38,40,40,38
,34,36,36,38,38,38,42,40
,38,34,36,40,36,40,40,38
,36,36,40,38,38,38,34,40
,36,36,36,38,36,36,38,38
,36,38,40,38,36,38,38,36
,36,34,36,40,38,40,38,42
,36,34,36,36,40,36,38,40
,36,34,38,38,38,38,42,42
,38,44,34,40,46,42,46,72
,38,38,40,34,38,38,36,42
,36,38,38,36,40,36,38,38
,34,34,34,34,40,38,38,38
,38,36,38,36,36,38,38,38
,36,34,36,34,40,38,40,40
,34,38,36,36,40,38,38,38
,32,36,36,38,36,36,40,40
,36,36,36,36,36,36,42,40
,36,36,36,36,36,42,40,40
,36,38,36,36,42,44,48,40
,36,34,36,36,38,40,40,40
,38,36,38,36,36,40,40,40
,36,38,38,38,38,38,38,40
,38,38,36,40,38,38,40,40
,34,36,38,40,40,38,42,42
,38,36,38,38,38,36,40,38
,36,36,40,36,38,38,38,38
,34,58,36,38,38,40,38,40
,34,36,36,32,38,40,40,38
,36,36,38,36,38,38,38,40
,34,36,38,40,40,38,40,38
,36,36,36,36,40,38,40,40
,36,34,38,36,38,38,38,38
,36,34,36,36,38,38,40,38
,36,34,36,36,36,36,40,42
,36,36,36,36,38,38,42,38
,34,34,38,36,38,40,38,40
,34,38,34,34,36,36,36,34
,38,34,36,36,40,40,40,40
,36,32,38,36,36,38,36,38
,34,34,34,34,38,36,40,38
,36,36,36,40,36,38,36,40
,36,34,36,36,36,36,38,38
,38,36,36,36,42,34,36,40
,32,32,36,36,34,40,38,38
,34,36,34,36,36,36,38,38
,36,36,36,36,36,36,36,38
,36,36,34,38,36,38,40,38
,34,32,38,34,36,36,38,36
,36,36,38,40,38,40,38,40
,34,36,38,36,40,40,36,40
,38,36,38,36,38,38,38,38
,34,34,36,36,38,36,38,38
,40,36,38,36,38,40,38,40
,34,38,38,38,40,54,38,40
,34,34,38,36,36,36,36,38
,36,32,40,36,36,38,36,36
,32,34,36,36,38,34,36,36
,36,38,34,34,38,38,38,40
,38,34,34,36,34,40,36,38
,36,52,36,34,36,34,40,36
